해외지수분봉조회,,,,,,
API 통신방식,REST,,,,,
메뉴 위치,[해외주식] 기본시세,,,,,
API 명,해외지수분봉조회,,,,,
API ID,v1_해외주식-031,,,,,
실전 TR_ID,FHKST03030200,,,,,
모의 TR_ID,모의투자 미지원,,,,,
기본정보,,,,,,
HTTP Method,GET,,,,,
실전 Domain,https://openapi.koreainvestment.com:9443,,,,,
모의 Domain,모의투자 미지원,,,,,
URL 명,/uapi/overseas-price/v1/quotations/inquire-time-indexchartprice,,,,,
개요,,,,,,
개요,"해외지수분봉조회 API입니다.
실전계좌의 경우, 최근 102건까지 확인 가능합니다.",,,,,
Layout,,,,,,
구분,Element,한글명,Type,Required,Length,Description
Request Header,content-type,컨텐츠타입,string,Y,40,application/json; charset=utf-8
,authorization,접근토큰,string,Y,350,"OAuth 토큰이 필요한 API 경우 발급한 Access token 
일반고객(Access token 유효기간 1일, OAuth 2.0의 Client Credentials Grant 절차를 준용) 
법인(Access token 유효기간 3개월, Refresh token 유효기간 1년, OAuth 2.0의 Authorization Code Grant 절차를 준용)"
,appkey,앱키,string,Y,36,한국투자증권 홈페이지에서 발급받은 appkey (절대 노출되지 않도록 주의해주세요.)
,appsecret,앱시크릿키,string,Y,180,한국투자증권 홈페이지에서 발급받은 appkey (절대 노출되지 않도록 주의해주세요.)
,personalseckey,고객식별키,string,N,180,[법인 필수] 제휴사 회원 관리를 위한 고객식별키
,tr_id,거래ID,string,Y,13,FHKST03030200
,tr_cont,연속 거래 여부,string,N,1,tr_cont를 이용한 다음조회 불가 API
,custtype,고객 타입,string,N,1,"B : 법인 
P : 개인"
,seq_no,일련번호,string,N,2,[법인 필수] 001
,mac_address,맥주소,string,N,12,법인고객 혹은 개인고객의 Mac address 값
,phone_number,핸드폰번호,string,N,12,"[법인 필수] 제휴사APP을 사용하는 경우 사용자(회원) 핸드폰번호 
ex) 01011112222 (하이픈 등 구분값 제거)"
,ip_addr,접속 단말 공인 IP,string,N,12,[법인 필수] 사용자(회원)의 IP Address
,gt_uid,Global UID,string,N,32,[법인 전용] 거래고유번호로 사용하므로 거래별로 UNIQUE해야 함
Request Query Parameter,FID_COND_MRKT_DIV_CODE,조건 시장 분류 코드,string,Y,2,"N 해외지수
X 환율
KX 원화환율"
,FID_INPUT_ISCD,입력 종목코드,string,Y,12,종목번호(ex. TSLA)
,FID_HOUR_CLS_CODE,시간 구분 코드,string,Y,5,"0: 정규장, 1: 시간외"
,FID_PW_DATA_INCU_YN,과거 데이터 포함 여부,string,Y,2,Y/N
Response Header,content-type,컨텐츠타입,string,Y,40,application/json; charset=utf-8
,tr_id,거래ID,string,Y,13,요청한 tr_id
,tr_cont,연속 거래 여부,string,N,1,tr_cont를 이용한 다음조회 불가 API
,gt_uid,Global UID,string,N,32,[법인 전용] 거래고유번호로 사용하므로 거래별로 UNIQUE해야 함
Response Body,rt_cd,성공 실패 여부,string,Y,1, 
,msg_cd,응답코드,string,Y,8, 
,msg1,응답메세지,string,Y,80, 
,output1,응답상세,object,Y, , 
,ovrs_nmix_prdy_vrss,해외 지수 전일 대비,string,Y,114, 
,prdy_vrss_sign,전일 대비 부호,string,Y,1, 
,hts_kor_isnm,HTS 한글 종목명,string,Y,40, 
,prdy_ctrt,전일 대비율,string,Y,82, 
,ovrs_nmix_prdy_clpr,해외 지수 전일 종가,string,Y,114, 
,acml_vol,누적 거래량,string,Y,18, 
,ovrs_nmix_prpr,해외 지수 현재가,string,Y,114, 
,stck_shrn_iscd,주식 단축 종목코드,string,Y,9, 
,ovrs_prod_oprc,해외 상품 시가2,string,Y,114, 시가
,ovrs_prod_hgpr,해외 상품 최고가,string,Y,114, 최고가
,ovrs_prod_lwpr,해외 상품 최저가,string,Y,114, 최저가
,output2,응답상세2,object array,Y, ,array
,stck_bsop_date,주식 영업 일자,string,Y,8, 영업 일자
,stck_cntg_hour,주식 체결 시간,string,Y,6, 체결 시간
,optn_prpr,옵션 현재가,string,Y,112, 현재가
,optn_oprc,옵션 시가2,string,Y,112, 시가
,optn_hgpr,옵션 최고가,string,Y,112, 최고가
,optn_lwpr,옵션 최저가,string,Y,112, 최저가
,cntg_vol,체결 거래량,string,Y,18, 
Example,,,,,,
Request Example (Python),"{
""FID_COND_MRKT_DIV_CODE"":""N"",
""FID_INPUT_ISCD"":""SPX"",
""FID_HOUR_CLS_CODE"":""0"",
""FID_PW_DATA_INCU_YN"":""Y""
}",,,,,
