퇴직연금 미체결내역,,,,,,
API 통신방식,REST,,,,,
메뉴 위치,[국내주식] 주문/계좌,,,,,
API 명,퇴직연금 미체결내역,,,,,
API ID,v1_국내주식-033,,,,,
실전 TR_ID,"TTTC2201R(기존 KRX만 가능), TTTC2210R (KRX,NXT/SOR)",,,,,
모의 TR_ID,모의투자 미지원,,,,,
기본정보,,,,,,
HTTP Method,GET,,,,,
실전 Domain,https://openapi.koreainvestment.com:9443,,,,,
모의 Domain,모의투자 미지원,,,,,
URL 명,/uapi/domestic-stock/v1/trading/pension/inquire-daily-ccld,,,,,
개요,,,,,,
개요,,,,,,
Layout,,,,,,
구분,Element,한글명,Type,Required,Length,Description
Request Header,content-type,컨텐츠타입,string,Y,40,application/json; charset=utf-8
,authorization,접근토큰,string,Y,350,"OAuth 토큰이 필요한 API 경우 발급한 Access token 
일반고객(Access token 유효기간 1일, OAuth 2.0의 Client Credentials Grant 절차를 준용) 
법인(Access token 유효기간 3개월, Refresh token 유효기간 1년, OAuth 2.0의 Authorization Code Grant 절차를 준용)"
,appkey,앱키,string,Y,36,한국투자증권 홈페이지에서 발급받은 appkey (절대 노출되지 않도록 주의해주세요.)
,appsecret,앱시크릿키,string,Y,180,한국투자증권 홈페이지에서 발급받은 appkey (절대 노출되지 않도록 주의해주세요.)
,personalseckey,고객식별키,string,N,180,[법인 필수] 제휴사 회원 관리를 위한 고객식별키
,tr_id,거래ID,string,Y,13,"TTTC2201R(기존 KRX만 가능), TTTC2210R (KRX,NXT/SOR)"
,tr_cont,연속 거래 여부,string,N,1,tr_cont를 이용한 다음조회 불가 API
,custtype,고객 타입,string,Y,1,"B : 법인 
P : 개인"
,seq_no,일련번호,string,N,2,[법인 필수] 001
,mac_address,맥주소,string,N,12,법인고객 혹은 개인고객의 Mac address 값
,phone_number,핸드폰번호,string,N,12,"[법인 필수] 제휴사APP을 사용하는 경우 사용자(회원) 핸드폰번호 
ex) 01011112222 (하이픈 등 구분값 제거)"
,ip_addr,접속 단말 공인 IP,string,N,12,[법인 필수] 사용자(회원)의 IP Address
,gt_uid,Global UID,string,N,32,[법인 전용] 거래고유번호로 사용하므로 거래별로 UNIQUE해야 함
Request Query Parameter,CANO,종합계좌번호,string,Y,8, 
,ACNT_PRDT_CD,계좌상품코드,string,Y,2,29
,USER_DVSN_CD,사용자구분코드,string,Y,2,%%
,SLL_BUY_DVSN_CD,매도매수구분코드,string,Y,2,00 : 전체 / 01 : 매도 / 02 : 매수
,CCLD_NCCS_DVSN,체결미체결구분,string,Y,2,%% : 전체 / 01 : 체결 / 02 : 미체결
,INQR_DVSN_3,조회구분3,string,Y,2,00 : 전체
,CTX_AREA_FK100,연속조회검색조건100,string,Y,100, 
,CTX_AREA_NK100,연속조회키100,string,Y,100, 
Response Header,content-type,컨텐츠타입,string,Y,40,application/json; charset=utf-8
,tr_id,거래ID,string,Y,13,요청한 tr_id
,tr_cont,연속 거래 여부,string,N,1,tr_cont를 이용한 다음조회 불가 API
,gt_uid,Global UID,string,N,32,[법인 전용] 거래고유번호로 사용하므로 거래별로 UNIQUE해야 함
Response Body,rt_cd,성공 실패 여부,string,Y,1, 
,msg_cd,응답코드,string,Y,8, 
,msg1,응답메세지,string,Y,80, 
,output,응답상세1,object array,Y, ,Array
,ord_gno_brno,주문채번지점번호,string,Y,5, 
,sll_buy_dvsn_cd,매도매수구분코드,string,Y,2, 
,trad_dvsn_name,매매구분명,string,Y,60, 
,odno,주문번호,string,Y,10, 
,pdno,상품번호,string,Y,12, 
,prdt_name,상품명,string,Y,60, 
,ord_unpr,주문단가,string,Y,19, 
,ord_qty,주문수량,string,Y,10, 
,tot_ccld_qty,총체결수량,string,Y,10, 
,nccs_qty,미체결수량,string,Y,10, 
,ord_dvsn_cd,주문구분코드,string,Y,2, 
,ord_dvsn_name,주문구분명,string,Y,60, 
,orgn_odno,원주문번호,string,Y,10, 
,ord_tmd,주문시각,string,Y,6, 
,objt_cust_dvsn_name,대상고객구분명,string,Y,10, 
,pchs_avg_pric,매입평균가격,string,Y,184, 
,stpm_cndt_pric,스톱지정가조건가격,string,Y,9,신규 API용 필드
,stpm_efct_occr_dtmd,스톱지정가효력발생상세시각,string,Y,9,신규 API용 필드
,stpm_efct_occr_yn,스톱지정가효력발생여부,string,Y,1,신규 API용 필드
,excg_id_dvsn_cd,거래소ID구분코드,string,Y,3,신규 API용 필드
Example,,,,,,
Request Example (Python),"{
	""CANO"":""63512345"",
	""ACNT_PRDT_CD"":""29"",
	""USER_DVSN_CD"":""%%"",
	""SLL_BUY_DVSN_CD"":""00"",
	""CCLD_NCCS_DVSN"":""%%"",
	""INQR_DVSN_3"":""00"",
	""CTX_AREA_FK100"":"""",
	""CTX_AREA_NK100"":""""
}",,,,,
Response Example,"{
    ""ctx_area_fk100"": ""63512345^29^%%^00^%%^00^                                                                            "",
    ""ctx_area_nk100"": ""^^                                                                                                  "",
    ""output"": [],
    ""rt_cd"": ""0"",
    ""msg_cd"": ""KIOK0490"",
    ""msg1"": ""조회가 계속됩니다                                                               ""
}",,,,,
